Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Stock_Quantity,Supplier_ID,Unit_Price,Total_Units_Sold,Margin_Percentage
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,2.16,46,SUP-035,3.625,9,40.41
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,55.55,78,SUP-006,91.4925,22,39.28
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,2.73,185,SUP-037,3.4214285714285713,50,20.21
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,34.99,80,SUP-034,50.21666666666666,33,30.32
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,58.8,61,SUP-022,79.79,19,26.31
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,59.89,107,SUP-042,141.7257142857143,42,57.74
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,0.23,87,SUP-001,0.3425,30,32.85
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,24.69,62,SUP-017,38.25,7,35.45
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,73.61,127,SUP-026,88.79799999999999,40,17.1
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,8.77,71,SUP-011,16.63,13,47.26
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,4.6,132,SUP-025,8.853333333333333,39,48.04
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,18.16,91,SUP-038,24.716,29,26.53
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,1.85,108,SUP-017,2.8440000000000003,30,34.95
OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,1.63,111,SUP-007,2.52,23,35.32
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables,37.4,153,SUP-016,57.707142857142856,40,35.19
OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,2.12,108,SUP-021,4.375714285714286,34,51.55
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,117.53,124,SUP-013,179.643,62,34.58
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,88.91,49,SUP-002,237.35,9,62.54
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,6.1,49,SUP-048,11.44,15,46.68
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,40.35,96,SUP-030,105.74428571428572,34,61.84
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,5.18,120,SUP-050,21.91,39,76.36
OFF-LA-10002034,Avery 478,Office Supplies,Labels,3.82,71,SUP-014,5.32,16,28.2
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,3.75,134,SUP-007,6.614444444444445,50,43.31
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,42.18,44,SUP-028,102.59333333333332,17,58.89
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,1.47,84,SUP-027,1.79,17,17.88
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,25.97,137,SUP-013,54.738749999999996,39,52.56
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,1.62,111,SUP-008,5.2700000000000005,34,69.26
TEC-PH-10001615,AT&T CL82213,Technology,Phones,9.76,97,SUP-029,15.331999999999999,37,36.34
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,34.88,76,SUP-027,90.82285714285715,23,61.6
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,194.97,107,SUP-014,392.60875,35,50.34
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,2.6,89,SUP-048,3.4425,24,24.47
TEC-PH-10000455,GE 30522EE2,Technology,Phones,90.56,75,SUP-037,144.99,11,37.54
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,3.75,79,SUP-031,6.303333333333334,22,40.51
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,27.02,120,SUP-004,52.07875,42,48.12
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,6.56,125,SUP-045,11.838571428571429,33,44.59
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5.07,56,SUP-029,17.31,19,70.71
OFF-PA-10000595,Xerox 1929,Office Supplies,Paper,9.9,102,SUP-028,22.895,25,56.76
OFF-LA-10000443,Avery 501,Office Supplies,Labels,0.79,155,SUP-034,1.1975,60,34.03
OFF-LA-10001771,Avery 513,Office Supplies,Labels,2.78,73,SUP-049,3.873333333333333,17,28.23
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,35.19,79,SUP-021,49.184000000000005,37,28.45
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,15.06,40,SUP-020,46.91,6,67.9
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,12.62,59,SUP-020,18.025,16,29.99
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,23.3,107,SUP-022,55.284285714285716,27,57.85
OFF-PA-10000809,Xerox 206,Office Supplies,Paper,1.75,87,SUP-031,6.2,24,71.77
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,11.96,75,SUP-032,30.766000000000002,26,61.13
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,Phones,156.66,109,SUP-030,199.634,32,21.53
TEC-PH-10002885,Apple iPhone 5,Technology,Phones,220.26,123,SUP-021,301.33,47,26.9
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,88.56,186,SUP-043,122.52250000000001,59,27.72
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,333.79,70,SUP-042,733.325,22,54.48
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,3.65,65,SUP-050,4.495,11,18.8
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,39.53,110,SUP-003,111.27499999999999,32,64.48
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,72.93,138,SUP-034,99.239,58,26.51
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,40.99,59,SUP-049,68.8225,11,40.44
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,7.8,152,SUP-048,21.332727272727272,52,63.44
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,9.21,106,SUP-001,12.303999999999998,30,25.15
OFF-PA-10000528,Xerox 1981,Office Supplies,Paper,2.1,99,SUP-009,2.6725,26,21.42
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,24.25,65,SUP-020,93.235,19,73.99
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,3.16,94,SUP-035,6.6674999999999995,28,52.61
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,12.9,117,SUP-038,24.3175,44,46.95
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Technology,Phones,35.35,69,SUP-007,42.705,8,17.22
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,35.77,64,SUP-015,59.026666666666664,20,39.4
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,4.81,31,SUP-022,7.130000000000001,10,32.54
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,162.32,51,SUP-044,208.27666666666664,10,22.07
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,3.28,81,SUP-048,5.365,22,38.86
OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,14.99,132,SUP-009,31.258888888888894,60,52.05
OFF-AR-10002067,Newell 334,Office Supplies,Art,11.02,133,SUP-020,19.805,35,44.36
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,51.56,62,SUP-048,231.16333333333333,18,77.7
FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,19.34,50,SUP-031,30.215,24,35.99
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,2.55,59,SUP-035,4.662000000000001,20,45.3
OFF-LA-10003714,Avery 510,Office Supplies,Labels,0.96,86,SUP-030,1.7933333333333332,17,46.47
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,5.31,137,SUP-001,6.872,35,22.73
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,1.24,38,SUP-009,1.3599999999999999,13,8.82
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,15.12,97,SUP-003,34.76833333333334,23,56.51
OFF-AR-10001446,Newell 309,Office Supplies,Art,5.85,116,SUP-022,14.322,23,59.15
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,232.35,146,SUP-021,602.930909090909,60,61.46
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,17.94,17,SUP-038,29.81,1,39.82
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,139.87,58,SUP-037,167.69,25,16.59
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,2.78,66,SUP-028,4.19,16,33.65
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,126.53,48,SUP-047,285.092,19,55.62
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,1.4,171,SUP-028,2.982,60,53.05
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,13.26,67,SUP-029,20.349999999999998,15,34.84
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,2.97,69,SUP-015,7.83,32,62.07
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,23.36,131,SUP-025,65.41428571428571,39,64.29
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,579.86,34,SUP-021,597.13,1,2.89
OFF-LA-10003190,Avery 474,Office Supplies,Labels,1.2,132,SUP-026,2.183333333333333,50,45.04
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,41.94,71,SUP-018,94.16799999999999,24,55.46
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,85.77,127,SUP-011,282.755,35,69.67
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,94.74,127,SUP-049,166.24,36,43.01
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,5.47,101,SUP-042,12.008333333333335,25,54.45
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,61.67,72,SUP-009,110.58399999999999,27,44.23
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,31.89,100,SUP-011,68.035,18,53.13
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,2.54,210,SUP-001,5.231111111111111,63,51.44
TEC-PH-10002483,Motorola Moto X,Technology,Phones,65.04,61,SUP-046,89.155,19,27.05
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,12.67,99,SUP-040,18.836666666666666,42,32.74
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,15.8,82,SUP-025,18.0875,22,12.65
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,16.99,105,SUP-045,32.812,42,48.22
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,3.56,111,SUP-032,8.995000000000001,37,60.42
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,0.68,87,SUP-025,2.068,26,67.12
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,65.03,118,SUP-017,92.91499999999999,48,30.01
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,4.47,138,SUP-008,5.7275,35,21.96
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,7.9,139,SUP-037,20.15285714285714,44,60.8
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,1.14,79,SUP-036,2.6266666666666665,32,56.6
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,4.82,83,SUP-012,14.714000000000002,22,67.24
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,10.26,75,SUP-030,17.792,22,42.33
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,2.25,118,SUP-012,5.348000000000001,56,57.93
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,9.03,93,SUP-038,13.723333333333334,26,34.2
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,114.42,63,SUP-013,139.5,10,17.98
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,42.32,170,SUP-007,89.55428571428571,74,52.74
OFF-AR-10000127,Newell 321,Office Supplies,Art,1.61,107,SUP-047,2.4,30,32.92
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,83.67,79,SUP-011,275.178,22,69.59
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,1.38,75,SUP-049,6.3566666666666665,29,78.29
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,59.61,114,SUP-015,188.614,28,68.4
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,6.53,69,SUP-015,14.42,8,54.72
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,3.4,143,SUP-018,8.6625,36,60.75
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,0.95,124,SUP-020,2.313333333333333,34,58.93
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,1.49,124,SUP-025,2.2939999999999996,35,35.05
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,56.21,115,SUP-020,88.388,35,36.41
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,48.71,96,SUP-024,89.372,30,45.5
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,11.01,120,SUP-013,19.24285714285714,38,42.78
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,1.59,113,SUP-011,4.714,32,66.27
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,15.79,55,SUP-016,22.630000000000003,16,30.23
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,1.77,30,SUP-032,2.39,5,25.94
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,3.54,68,SUP-023,6.216666666666668,26,43.06
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,21.93,157,SUP-003,70.55499999999999,59,68.92
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,4.68,87,SUP-015,11.923333333333332,24,60.75
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,54.83,61,SUP-045,103.975,9,47.27
OFF-FA-10002975,Staples,Office Supplies,Fasteners,1.96,78,SUP-001,2.8625,28,31.53
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,4.8,119,SUP-049,7.047499999999999,31,31.89
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,2.02,110,SUP-038,3.4633333333333334,35,41.67
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,4.36,76,SUP-042,7.19,25,39.36
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,4.36,81,SUP-022,7.19,25,39.36
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,2.31,146,SUP-041,5.38,45,57.06
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,29.13,108,SUP-038,66.63888888888889,46,56.29
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,155.32,113,SUP-039,229.704,38,32.38
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,10.85,96,SUP-013,24.788,37,56.23
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,66.15,72,SUP-034,217.535,17,69.59
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,16.17,73,SUP-017,26.017142857142858,18,37.85
OFF-LA-10000248,Avery 52,Office Supplies,Labels,1.81,104,SUP-010,4.328333333333333,27,58.18
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,1.4,76,SUP-005,4.886666666666667,13,71.35
OFF-LA-10004008,Avery 507,Office Supplies,Labels,1.0,46,SUP-020,1.635,16,38.84
OFF-AR-10001177,Newell 349,Office Supplies,Art,5.44,41,SUP-033,7.47,6,27.18
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,23.72,220,SUP-039,47.90599999999999,65,50.49
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,18.75,48,SUP-002,35.36142857142857,20,46.98
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,162.22,162,SUP-006,239.18200000000002,46,32.18
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,24.49,146,SUP-028,77.93666666666667,62,68.58
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,24.49,205,SUP-033,77.93666666666667,62,68.58
OFF-AR-10004272,Newell 308,Office Supplies,Art,0.49,58,SUP-027,1.12,11,56.25
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,170.24,75,SUP-034,286.5025,20,40.58
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,11.35,91,SUP-035,16.644,29,31.81
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,206.45,117,SUP-042,448.788,48,54.0
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,206.45,126,SUP-012,448.788,48,54.0
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,6.26,62,SUP-027,8.432500000000001,30,25.76
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,6.43,90,SUP-024,9.548,32,32.66
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,14.12,82,SUP-001,40.746,28,65.35
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,2.39,33,SUP-001,2.705,12,11.65
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,1.86,88,SUP-014,2.5700000000000003,19,27.63
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,2.83,82,SUP-036,5.0920000000000005,28,44.42
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,20.23,57,SUP-049,50.4925,17,59.93
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,2.36,156,SUP-012,4.550909090909091,55,48.14
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,2.93,140,SUP-049,9.90857142857143,38,70.43
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,73.03,105,SUP-022,107.21166666666666,41,31.88
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,11.92,64,SUP-039,18.913999999999998,17,36.98
OFF-AR-10004956,Newell 33,Office Supplies,Art,2.04,76,SUP-044,6.926666666666666,17,70.55
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,6.25,76,SUP-035,11.1,14,43.69
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,1.34,64,SUP-018,2.013333333333333,27,33.44
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,2.72,97,SUP-047,7.598000000000001,17,64.2
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,10.37,36,SUP-045,21.486666666666668,15,51.74
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,60.15,128,SUP-035,114.8,36,47.6
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,7.9,104,SUP-018,15.600000000000001,31,49.36
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,2.69,122,SUP-037,3.8474999999999997,34,30.08
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,14.24,93,SUP-024,19.89,32,28.41
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,9.83,121,SUP-018,19.196428571428573,64,48.79
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,9.83,154,SUP-029,19.196428571428573,64,48.79
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,20.78,44,SUP-014,23.175,11,10.33
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,91.46,75,SUP-020,235.7475,18,61.2
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,23.88,70,SUP-038,66.03333333333333,21,63.84
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,16.38,110,SUP-030,30.601999999999997,32,46.47
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,0.66,132,SUP-012,1.2675,42,47.93
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,11.37,112,SUP-006,26.645,33,57.33
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,25.88,33,SUP-034,29.52,12,12.33
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,8.89,138,SUP-004,22.08,31,59.74
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,21.5,146,SUP-046,49.071666666666665,33,56.19
TEC-PH-10001051,HTC One,Technology,Phones,27.62,130,SUP-027,33.0525,34,16.44
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,1.32,107,SUP-040,2.4499999999999997,48,46.12
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,2.94,54,SUP-043,4.255,14,30.9
