Product_ID,Product_Name,Category,Sub_Category,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Cost,Warehouse_Location,Last_Restock_Date,Supplier_ID
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,171,42,102,1.4,WH-C15,2025-12-28,SUP-028
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,67,16,40,13.26,WH-C08,2025-11-14,SUP-029
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,69,17,41,2.97,WH-C14,2025-12-11,SUP-015
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,131,32,78,23.36,WH-D01,2026-01-12,SUP-025
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,34,8,20,579.86,WH-C10,2026-01-29,SUP-021
OFF-LA-10003190,Avery 474,Office Supplies,Labels,132,33,79,1.2,WH-B04,2026-01-24,SUP-026
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,71,17,42,41.94,WH-C03,2025-11-30,SUP-018
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,127,31,76,85.77,WH-D14,2026-01-09,SUP-011
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,127,31,76,94.74,WH-B19,2026-01-05,SUP-049
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,101,25,60,5.47,WH-B18,2025-11-21,SUP-042
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,72,18,43,61.67,WH-A07,2025-12-09,SUP-009
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,100,25,60,31.89,WH-D10,2026-02-07,SUP-011
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,210,52,126,2.54,WH-C09,2025-11-29,SUP-001
TEC-PH-10002483,Motorola Moto X,Technology,Phones,61,15,36,65.04,WH-B11,2025-11-28,SUP-046
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,99,24,59,12.67,WH-A15,2025-11-19,SUP-040
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,82,20,49,15.8,WH-B20,2025-11-20,SUP-025
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,105,26,63,16.99,WH-C07,2025-11-14,SUP-045
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,111,27,66,3.56,WH-D08,2026-01-07,SUP-032
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,87,21,52,0.68,WH-B11,2026-02-02,SUP-025
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,118,29,70,65.03,WH-A19,2026-01-11,SUP-017
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,138,34,82,4.47,WH-D15,2025-12-15,SUP-008
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,139,34,83,7.9,WH-C11,2025-12-08,SUP-037
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,79,19,47,1.14,WH-D13,2025-12-14,SUP-036
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,83,20,49,4.82,WH-D03,2026-01-23,SUP-012
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,75,18,45,10.26,WH-D11,2026-02-05,SUP-030
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,118,29,70,2.25,WH-D04,2026-02-04,SUP-012
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,93,23,55,9.03,WH-B12,2025-12-13,SUP-038
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,63,15,37,114.42,WH-C17,2025-12-15,SUP-013
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,170,42,102,42.32,WH-C16,2026-01-18,SUP-007
OFF-AR-10000127,Newell 321,Office Supplies,Art,107,26,64,1.61,WH-D14,2026-01-29,SUP-047
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,79,19,47,83.67,WH-C09,2026-01-14,SUP-011
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,75,18,45,1.38,WH-D02,2025-12-19,SUP-049
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,114,28,68,59.61,WH-C13,2025-12-09,SUP-015
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,69,17,41,6.53,WH-C18,2025-11-16,SUP-015
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,143,35,85,3.4,WH-D15,2025-11-30,SUP-018
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,124,31,74,0.95,WH-A15,2025-11-15,SUP-020
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,124,31,74,1.49,WH-C04,2026-02-03,SUP-025
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,115,28,69,56.21,WH-A12,2026-02-03,SUP-020
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,96,24,57,48.71,WH-A04,2026-01-03,SUP-024
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,120,30,72,11.01,WH-A06,2025-12-31,SUP-013
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,113,28,67,1.59,WH-C05,2026-01-17,SUP-011
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,55,13,33,15.79,WH-D06,2026-01-07,SUP-016
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,30,7,18,1.77,WH-B15,2025-11-30,SUP-032
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,68,17,40,3.54,WH-B12,2026-02-10,SUP-023
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,157,39,94,21.93,WH-C12,2026-01-31,SUP-003
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,87,21,52,4.68,WH-C16,2026-02-04,SUP-015
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,61,15,36,54.83,WH-A18,2026-02-05,SUP-045
OFF-FA-10002975,Staples,Office Supplies,Fasteners,78,19,46,1.96,WH-C07,2026-01-21,SUP-001
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,119,29,71,4.8,WH-C20,2025-12-01,SUP-049
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,110,27,66,2.02,WH-B17,2025-12-10,SUP-038
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,76,19,45,4.36,WH-D05,2026-01-21,SUP-042
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,146,36,87,2.31,WH-C10,2026-01-18,SUP-041
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,108,27,64,29.13,WH-C19,2025-11-23,SUP-038
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,113,28,67,155.32,WH-A15,2025-12-15,SUP-039
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,96,24,57,10.85,WH-A01,2025-12-08,SUP-013
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,72,18,43,66.15,WH-A02,2026-01-12,SUP-034
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,73,18,43,16.17,WH-A03,2025-12-24,SUP-017
OFF-LA-10000248,Avery 52,Office Supplies,Labels,104,26,62,1.81,WH-C06,2025-11-17,SUP-010
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,76,19,45,1.4,WH-A05,2026-01-07,SUP-005
OFF-LA-10004008,Avery 507,Office Supplies,Labels,46,11,27,1.0,WH-B14,2026-02-10,SUP-020
OFF-AR-10001177,Newell 349,Office Supplies,Art,41,10,24,5.44,WH-B01,2025-11-29,SUP-033
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,220,55,132,23.72,WH-C05,2025-12-18,SUP-039
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,48,12,28,18.75,WH-C19,2025-12-30,SUP-002
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,162,40,97,162.22,WH-C20,2026-01-05,SUP-006
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,205,51,123,24.49,WH-A14,2025-11-19,SUP-033
OFF-AR-10004272,Newell 308,Office Supplies,Art,58,14,34,0.49,WH-C09,2025-11-16,SUP-027
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,75,18,45,170.24,WH-A15,2025-11-28,SUP-034
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,91,22,54,11.35,WH-D19,2025-11-27,SUP-035
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,117,29,70,206.45,WH-D14,2025-11-15,SUP-042
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,62,15,37,6.26,WH-D08,2025-11-28,SUP-027
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,90,22,54,6.43,WH-C12,2026-01-19,SUP-024
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,82,20,49,14.12,WH-C14,2025-11-21,SUP-001
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,33,8,19,2.39,WH-A16,2025-12-06,SUP-001
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,88,22,52,1.86,WH-B19,2026-02-09,SUP-014
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,82,20,49,2.83,WH-C12,2026-01-02,SUP-036
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,57,14,34,20.23,WH-C14,2026-02-09,SUP-049
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,156,39,93,2.36,WH-D11,2026-01-17,SUP-012
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,140,35,84,2.93,WH-D19,2025-11-21,SUP-049
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,105,26,63,73.03,WH-A10,2025-11-22,SUP-022
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,64,16,38,11.92,WH-C14,2025-12-11,SUP-039
OFF-AR-10004956,Newell 33,Office Supplies,Art,76,19,45,2.04,WH-B11,2026-01-09,SUP-044
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,76,19,45,6.25,WH-B04,2025-11-17,SUP-035
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,64,16,38,1.34,WH-C10,2025-11-15,SUP-018
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,97,24,58,2.72,WH-D13,2026-01-30,SUP-047
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,36,9,21,10.37,WH-A14,2025-11-28,SUP-045
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,128,32,76,60.15,WH-B11,2026-01-23,SUP-035
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,104,26,62,7.9,WH-B03,2026-01-13,SUP-018
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,122,30,73,2.69,WH-A03,2026-01-12,SUP-037
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,93,23,55,14.24,WH-D10,2026-01-12,SUP-024
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,154,38,92,9.83,WH-B10,2025-12-27,SUP-029
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,44,11,26,20.78,WH-B02,2026-01-04,SUP-014
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,75,18,45,91.46,WH-B20,2026-02-07,SUP-020
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,70,17,42,23.88,WH-B10,2026-01-24,SUP-038
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,110,27,66,16.38,WH-A11,2026-01-12,SUP-030
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,132,33,79,0.66,WH-D07,2025-12-14,SUP-012
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,112,28,67,11.37,WH-B14,2025-11-22,SUP-006
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,33,8,19,25.88,WH-B08,2026-02-10,SUP-034
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,138,34,82,8.89,WH-C04,2025-12-09,SUP-004
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,146,36,87,21.5,WH-C01,2025-11-17,SUP-046
TEC-PH-10001051,HTC One,Technology,Phones,130,32,78,27.62,WH-B17,2025-12-11,SUP-027
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,107,26,64,1.32,WH-D01,2025-12-19,SUP-040
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,54,13,32,2.94,WH-D16,2026-01-20,SUP-043
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,46,11,27,22.53,WH-D17,2026-02-10,SUP-046
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,240,60,144,1.33,WH-B09,2025-12-12,SUP-045
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,116,29,69,2.68,WH-D17,2025-12-25,SUP-004
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,38,9,22,54.38,WH-C14,2025-12-07,SUP-031
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,81,20,48,4.36,WH-C03,2025-12-21,SUP-022
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,112,28,67,54.69,WH-C15,2025-11-17,SUP-007
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,116,29,69,3.71,WH-C01,2026-02-06,SUP-009
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,55,13,33,244.86,WH-C18,2026-02-03,SUP-007
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,45,11,27,0.68,WH-D14,2025-12-24,SUP-047
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,42,10,25,0.91,WH-D13,2026-01-15,SUP-040
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,87,21,52,2.77,WH-D01,2025-12-13,SUP-019
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,126,31,75,8.73,WH-A12,2025-11-30,SUP-020
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,118,29,70,25.48,WH-B14,2025-12-19,SUP-002
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,81,20,48,405.34,WH-A10,2025-12-28,SUP-049
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,75,18,45,28.46,WH-B15,2026-02-08,SUP-040
OFF-AP-10002222,Staple holder,Office Supplies,Appliances,56,14,33,3.71,WH-A09,2026-01-06,SUP-048
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,71,17,42,1.63,WH-B15,2026-01-17,SUP-025
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,60,15,36,6.35,WH-B07,2025-11-14,SUP-004
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,100,25,60,1.89,WH-D19,2025-12-09,SUP-032
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,64,16,38,503.0,WH-D10,2025-12-01,SUP-042
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,121,30,72,14.37,WH-B05,2025-12-15,SUP-023
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,96,24,57,52.55,WH-C20,2025-12-06,SUP-035
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,99,24,59,18.06,WH-B15,2025-12-05,SUP-012
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,70,17,42,2.71,WH-B08,2025-11-15,SUP-030
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,66,16,39,93.61,WH-B12,2026-01-01,SUP-009
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,104,26,62,4.57,WH-D12,2025-12-28,SUP-013
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,77,19,46,28.79,WH-C12,2025-11-14,SUP-040
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,104,26,62,2.35,WH-B10,2025-12-01,SUP-022
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,61,15,36,12.96,WH-B03,2026-01-08,SUP-024
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,202,50,121,23.75,WH-B07,2026-01-04,SUP-047
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,97,24,58,10.68,WH-D09,2025-12-26,SUP-046
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,125,31,75,0.33,WH-A20,2025-12-14,SUP-038
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,112,28,67,14.79,WH-B09,2026-01-02,SUP-019
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,72,18,43,10.92,WH-B16,2026-02-02,SUP-003
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,75,18,45,18.99,WH-B16,2025-12-29,SUP-028
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,27,6,16,12.42,WH-C05,2025-11-20,SUP-002
OFF-PA-10000919,Xerox 1918,Office Supplies,Paper,47,11,28,23.71,WH-B20,2026-02-10,SUP-025
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,100,25,60,1.96,WH-D19,2025-11-24,SUP-015
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,55,13,33,41.4,WH-C10,2025-12-20,SUP-026
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,56,14,33,50.8,WH-B06,2025-12-03,SUP-002
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,95,23,57,42.56,WH-B16,2026-01-14,SUP-003
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,54,13,32,1.22,WH-C08,2025-12-24,SUP-027
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,59,14,35,2.51,WH-B07,2026-01-21,SUP-001
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,61,15,36,2.07,WH-A05,2025-12-14,SUP-028
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,125,31,75,14.99,WH-D01,2026-01-24,SUP-002
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,149,37,89,15.43,WH-B01,2025-11-25,SUP-031
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,39,9,23,18.7,WH-A02,2026-01-19,SUP-043
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,88,22,52,0.75,WH-A19,2025-12-25,SUP-002
TEC-PH-10000141,Clearsounds A400,Technology,Phones,80,20,48,18.9,WH-A07,2026-01-11,SUP-004
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,85,21,51,130.6,WH-C05,2025-12-11,SUP-042
OFF-FA-10001229,Staples,Office Supplies,Fasteners,68,17,40,1.48,WH-A01,2026-01-30,SUP-033
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,68,17,40,5.39,WH-A18,2025-12-05,SUP-028
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,93,23,55,2.49,WH-C15,2025-12-13,SUP-019
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,157,39,94,1.89,WH-A01,2025-11-30,SUP-008
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,104,26,62,107.5,WH-A05,2025-12-10,SUP-035
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,57,14,34,103.11,WH-B16,2026-01-04,SUP-030
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,73,18,43,79.62,WH-D10,2025-11-24,SUP-044
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,27,6,16,334.25,WH-C09,2025-11-27,SUP-027
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,82,20,49,61.18,WH-A03,2025-11-27,SUP-017
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,87,21,52,77.66,WH-A19,2025-12-03,SUP-007
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,81,20,48,0.35,WH-B17,2025-12-04,SUP-027
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,76,19,45,4.52,WH-A17,2025-12-28,SUP-041
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,101,25,60,51.24,WH-B17,2025-12-12,SUP-028
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,44,11,26,232.07,WH-A15,2026-01-18,SUP-021
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,48,12,28,54.29,WH-D19,2025-12-05,SUP-023
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,73,18,43,1.75,WH-B02,2025-12-18,SUP-047
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,118,29,70,2.66,WH-C20,2026-01-05,SUP-021
OFF-LA-10000081,Avery 496,Office Supplies,Labels,69,17,41,1.44,WH-B02,2026-01-05,SUP-024
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,53,13,31,6.51,WH-B11,2025-12-17,SUP-039
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,107,26,64,2.48,WH-C16,2026-01-04,SUP-049
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,62,15,37,1.44,WH-B02,2025-12-06,SUP-004
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,126,31,75,206.45,WH-A18,2026-01-16,SUP-012
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,60,15,36,47.9,WH-D17,2026-01-30,SUP-029
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,98,24,58,7.4,WH-B07,2026-01-09,SUP-003
OFF-LA-10004545,Avery 50,Office Supplies,Labels,117,29,70,5.1,WH-C13,2026-01-02,SUP-003
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,59,14,35,2.58,WH-D16,2026-01-18,SUP-022
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,59,14,35,3.37,WH-B09,2025-12-28,SUP-021
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,133,33,79,19.28,WH-A11,2026-01-30,SUP-016
OFF-AR-10001473,Newell 313,Office Supplies,Art,52,13,31,1.11,WH-C11,2026-02-10,SUP-016
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,45,11,27,147.24,WH-C17,2025-11-21,SUP-018
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,173,43,103,2.66,WH-D04,2025-11-30,SUP-031
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,114,28,68,6.98,WH-C12,2026-01-16,SUP-014
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,85,21,51,561.03,WH-B05,2026-02-09,SUP-012
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,118,29,70,17.75,WH-A18,2025-12-04,SUP-050
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,70,17,42,22.87,WH-D12,2025-11-13,SUP-012
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,98,24,58,121.9,WH-D13,2025-11-22,SUP-023
OFF-LA-10004559,Avery 49,Office Supplies,Labels,137,34,82,1.16,WH-B04,2026-01-06,SUP-037
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,66,16,39,153.95,WH-D12,2026-01-24,SUP-028
